id,Age,Gender,Annual Income,Marital Status,Number of Dependents,Education Level,Occupation,Health Score,Location,Policy Type,Previous Claims,Vehicle Age,Credit Score,Insurance Duration,Policy Start Date,Customer Feedback,Smoking Status,Exercise Frequency,Property Type,Premium Amount
6066,25,Male,58906,Married,4,High School,Self-Employed,11.81344623,Suburban,Basic,2,19,590,7,21-12-2020 15:21,Good,Yes,Rarely,House,2555
6067,29,Male,5871,Divorced,4,PhD,Employed,23.81819175,Urban,Basic,4,11,618,2,25-08-2021 15:21,Poor,Yes,Monthly,Condo,2156
6068,48,Male,4261,Married,4,High School,Self-Employed,35.96443635,Urban,Premium,2,17,528,4,11-09-2021 15:21,Average,No,Rarely,Condo,31
6069,28,Female,6462,Divorced,,Bachelor's,Self-Employed,45.18169981,Rural,Premium,1,17,586,2,18-06-2020 15:21,Average,No,Weekly,Condo,1353
6070,49,Male,104981,Single,3,Master's,Employed,21.52092641,Suburban,Basic,1,1,352,7,24-07-2020 15:21,Average,Yes,Monthly,House,1701
6071,59,Female,5837,Married,,Master's,Self-Employed,14.9584076,Urban,Comprehensive,,11,705,5,13-10-2023 15:21,Poor,Yes,Rarely,House,975
6072,64,Male,,Married,1,High School,Employed,13.83749303,Rural,Premium,,17,526,9,29-06-2021 15:21,Good,No,Daily,Apartment,219
6073,57,Male,,Married,,PhD,Self-Employed,32.58700465,Urban,Basic,0,18,,9,05-06-2020 15:21,,Yes,Weekly,House,2898
6074,55,Female,27111,Divorced,2,PhD,Self-Employed,20.56622639,Suburban,Basic,1,18,673,1,04-08-2020 15:21,Average,No,Monthly,Condo,642
6075,34,Female,29449,Divorced,2,Bachelor's,Employed,6.788645539,Suburban,Comprehensive,0,3,311,1,29-08-2019 15:21,Poor,No,Daily,Condo,481
6076,57,Male,8079,Single,,PhD,Employed,36.59393045,Rural,Basic,,5,837,1,17-03-2020 15:21,Poor,No,Rarely,House,977
6077,44,Female,149044,Single,0,High School,Self-Employed,27.08728562,Rural,Comprehensive,0,8,370,1,09-11-2020 15:21,Poor,Yes,Monthly,Apartment,1990
6078,54,Female,,Single,2,PhD,Self-Employed,33.38379128,Suburban,Basic,0,12,676,1,03-03-2023 15:21,Poor,No,Rarely,House,136
6079,55,Male,102398,Married,2,PhD,,7.280142523,Suburban,Premium,1,14,459,6,06-09-2021 15:21,Poor,Yes,Daily,Apartment,2386
6080,18,Male,5949,Married,3,Master's,,8.868332894,Rural,Premium,,15,837,6,27-12-2022 15:21,,No,Rarely,Apartment,618
6081,57,Female,31725,Single,2,High School,Self-Employed,24.8935666,Suburban,Basic,0,18,848,7,07-06-2024 15:21,Good,Yes,Monthly,Condo,553
6082,31,Male,14962,Married,0,PhD,Unemployed,18.57034491,Rural,Comprehensive,,6,676,1,17-06-2024 15:21,Average,Yes,Weekly,Apartment,718
6083,58,Female,97793,Married,0,Bachelor's,Unemployed,46.78866257,Suburban,Comprehensive,2,17,751,6,20-10-2023 15:21,Good,No,Weekly,Apartment,2474
6084,23,Female,3534,Divorced,1,Master's,Self-Employed,12.52371565,Urban,Premium,1,4,372,4,30-08-2022 15:21,Poor,No,Monthly,Apartment,1334
6085,50,Male,26395,Divorced,2,PhD,,10.81827449,Rural,Comprehensive,,6,684,2,22-04-2023 15:21,Poor,No,Daily,Condo,2752
6086,25,Female,3182,Single,0,High School,Self-Employed,50.36325873,Urban,Basic,0,7,394,3,29-08-2022 15:21,Average,Yes,Weekly,House,105
6087,38,Male,8881,Divorced,2,PhD,Unemployed,29.53382426,Suburban,Comprehensive,0,14,641,4,01-09-2021 15:21,,Yes,Rarely,Apartment,635
6088,33,Female,4420,Single,,High School,Employed,6.865669087,Rural,Basic,,5,372,2,14-01-2022 15:21,Average,No,Daily,Apartment,29
6089,26,Female,11736,Married,0,PhD,,32.37706619,Rural,Basic,,19,579,9,23-09-2023 15:21,Poor,No,Daily,Apartment,1483
6090,53,Male,142569,Married,3,Master's,Employed,48.57392146,Suburban,Premium,,2,351,6,17-11-2022 15:21,Average,Yes,Daily,Condo,136
6091,51,Male,96609,Married,4,High School,,50.27883429,Rural,Premium,,6,532,3,04-10-2022 15:21,Poor,No,Daily,Apartment,2411
6092,35,Male,,Married,2,High School,,26.93533227,Urban,Basic,3,0,737,8,13-07-2021 15:21,Good,Yes,Weekly,House,2136
6093,38,Female,8056,Divorced,3,High School,Employed,6.611588005,Urban,Comprehensive,1,4,,7,06-03-2022 15:21,Poor,Yes,Rarely,Apartment,1099
6094,33,Male,24892,Single,3,Bachelor's,Unemployed,13.85840309,Rural,Comprehensive,2,8,,4,16-03-2020 15:21,Average,No,Monthly,Condo,1208
6095,43,Male,1266,Single,1,Bachelor's,Employed,36.96690443,Suburban,Basic,0,2,,2,24-08-2022 15:21,Poor,Yes,Rarely,Apartment,2056
6096,62,Male,2778,Divorced,,PhD,Self-Employed,33.23553525,Suburban,Comprehensive,4,19,559,6,29-11-2022 15:21,Good,No,Weekly,Apartment,1604
6097,63,Male,17095,Married,1,Bachelor's,Self-Employed,38.837392,Suburban,Basic,,16,562,2,25-08-2023 15:21,Good,No,Weekly,Apartment,563
6098,27,Female,43835,Single,1,PhD,Employed,47.50443413,Urban,Basic,1,3,586,5,29-02-2020 15:21,Good,Yes,Daily,Condo,677
6099,29,Female,20290,Married,0,High School,,4.393047841,Suburban,Premium,,8,790,2,19-05-2021 15:21,Poor,No,Daily,House,3935
6100,57,Male,1698,Married,3,PhD,Employed,29.04967731,Suburban,Basic,,18,,1,25-06-2020 15:21,Average,No,Weekly,Condo,2120
6101,44,Male,12963,Married,4,Master's,Unemployed,,Urban,Basic,1,16,596,9,04-07-2020 15:21,Poor,No,Daily,Condo,705
6102,35,Male,21692,Single,4,PhD,,44.81320408,Rural,Comprehensive,0,1,722,2,23-10-2022 15:21,Poor,Yes,Monthly,Apartment,1140
6103,48,Male,2312,Divorced,0,Bachelor's,Unemployed,44.00776604,Urban,Basic,2,18,711,9,21-09-2022 15:21,Average,No,Weekly,Apartment,2054
6104,,Female,5070,Divorced,4,Bachelor's,Self-Employed,29.84311488,Urban,Basic,,15,543,4,14-03-2020 15:21,Average,Yes,Rarely,Condo,884
6105,20,Female,25784,Single,4,PhD,Self-Employed,20.98017017,Suburban,Comprehensive,,14,803,9,02-01-2022 15:21,Average,Yes,Monthly,Condo,1635
6106,48,Female,5911,Divorced,2,High School,Self-Employed,47.5640409,Urban,Premium,2,7,436,3,24-01-2023 15:21,Poor,No,Rarely,Apartment,807
6107,25,Male,34652,Married,1,High School,Unemployed,29.35684769,Suburban,Comprehensive,,6,766,4,06-02-2022 15:21,Good,Yes,Monthly,House,3420
6108,55,Male,53951,Single,4,High School,Self-Employed,8.859360504,Rural,Basic,1,10,351,9,12-01-2022 15:21,Poor,Yes,Monthly,Apartment,1310
6109,,Male,61467,Married,4,PhD,Unemployed,11.71906395,Urban,Premium,0,15,398,3,22-08-2020 15:21,Average,Yes,Daily,Apartment,21
6110,51,Female,40891,Single,,High School,,43.49593456,Urban,Comprehensive,1,15,463,9,15-03-2023 15:21,Poor,No,Rarely,House,1708
6111,20,Female,2677,Divorced,1,Master's,Employed,33.08634309,Rural,Basic,1,17,779,7,28-07-2024 15:21,Poor,No,Weekly,Condo,2892
6112,39,Female,1440,Divorced,2,Bachelor's,,16.97962545,Suburban,Premium,0,14,311,5,04-09-2019 15:21,Poor,Yes,Weekly,House,555
6113,35,Female,20255,Married,0,Bachelor's,Employed,38.27786712,Suburban,Premium,,11,590,1,23-11-2021 15:21,Poor,No,Daily,Condo,671
6114,60,Male,3215,Single,3,High School,Unemployed,22.18246043,Rural,Comprehensive,,13,,6,19-09-2021 15:21,Poor,No,Weekly,Apartment,303
6115,50,Female,40217,Divorced,4,Master's,Employed,4.862330914,Suburban,Comprehensive,,6,590,8,29-12-2021 15:21,Good,No,Monthly,Condo,476
6116,31,Female,6413,Single,3,Master's,,31.44383839,Urban,Basic,,11,,1,04-02-2021 15:21,Poor,No,Rarely,Condo,1335
6117,63,Female,20892,,2,High School,,24.5559056,Urban,Basic,,15,432,8,21-11-2023 15:21,Average,Yes,Daily,Apartment,994
6118,38,Male,47868,Single,3,Bachelor's,Unemployed,38.8320008,Suburban,Basic,2,10,373,8,03-03-2024 15:21,Average,Yes,Rarely,Apartment,1301
6119,64,Male,3904,Single,0,Bachelor's,Employed,21.81366205,Rural,Premium,3,15,759,8,19-11-2020 15:21,Poor,No,Monthly,Apartment,1034
6120,51,Female,41953,Divorced,4,High School,Unemployed,28.3022261,Urban,Basic,0,1,394,9,26-06-2024 15:21,Average,Yes,Rarely,House,1019
6121,19,Female,7991,Divorced,0,High School,Employed,13.82388712,Suburban,Premium,2,1,618,1,25-10-2022 15:21,Average,No,Weekly,House,940
6122,30,Female,85705,Single,0,Bachelor's,Self-Employed,11.33274102,Urban,Premium,2,0,360,2,10-10-2023 15:21,Average,No,Rarely,Condo,2259
6123,44,Female,47769,Single,0,Master's,Self-Employed,24.59443857,Suburban,Comprehensive,0,7,343,5,25-11-2020 15:21,Good,Yes,Daily,House,1068
6124,28,Male,57264,Single,3,High School,Unemployed,32.95700125,Suburban,Premium,,11,474,3,11-01-2020 15:21,Poor,Yes,Weekly,House,300
6125,33,Male,36721,Married,0,PhD,Unemployed,21.38331684,Suburban,Basic,1,1,357,9,04-07-2022 15:21,,Yes,Rarely,House,1058
6126,23,Female,24605,Divorced,1,PhD,,32.01175332,Suburban,Basic,1,13,,1,03-11-2020 15:21,Poor,Yes,Daily,Apartment,1196
6127,47,Male,3185,Divorced,2,High School,Employed,25.92401676,Suburban,Comprehensive,,9,462,9,14-02-2021 15:21,Poor,Yes,Monthly,Condo,749
6128,54,Female,5875,Divorced,4,Master's,Unemployed,34.88305061,Suburban,Premium,2,7,553,5,28-11-2023 15:21,Good,Yes,Monthly,House,1570
6129,26,Female,130168,Divorced,2,Bachelor's,Unemployed,5.099482234,Suburban,Basic,0,17,,3,07-06-2021 15:21,Poor,No,Rarely,Apartment,123
6130,47,Female,14962,Single,0,Master's,Unemployed,10.88218684,Rural,Comprehensive,1,6,693,7,23-09-2023 15:21,Average,No,Rarely,Apartment,1059
6131,30,Female,29557,Married,0,Bachelor's,Employed,11.16654204,Rural,Premium,,3,510,7,02-02-2021 15:21,Average,No,Daily,House,1605
6132,63,Female,37149,Married,4,PhD,Self-Employed,10.00191036,Suburban,Premium,1,11,678,4,16-08-2022 15:21,Average,No,Monthly,Condo,1793
6133,33,Male,82931,Single,1,PhD,Unemployed,20.08645336,Rural,Basic,1,15,454,3,03-09-2020 15:21,Poor,No,Rarely,Condo,1665
6134,33,Female,3074,Divorced,1,Master's,,38.09682666,Suburban,Basic,1,4,334,8,11-06-2020 15:21,Average,Yes,Daily,House,522
6135,38,Female,19905,Divorced,0,Master's,Self-Employed,17.74481354,Suburban,Premium,0,11,,7,19-05-2020 15:21,Good,No,Weekly,House,789
6136,22,Male,839,,1,Bachelor's,Employed,3.671708178,Suburban,Basic,3,12,320,2,16-05-2022 15:21,Good,No,Weekly,Condo,837
6137,25,Female,99837,Single,1,Master's,Unemployed,26.9359665,Suburban,Basic,0,7,595,5,11-07-2023 15:21,Average,No,Monthly,House,146
6138,43,Female,18096,Single,0,High School,Self-Employed,,Urban,Premium,0,3,654,2,15-03-2021 15:21,Poor,Yes,Rarely,Condo,1430
6139,36,Male,2864,Married,4,PhD,Unemployed,6.444988008,Rural,Comprehensive,0,17,377,1,14-08-2022 15:21,Poor,Yes,Rarely,Apartment,717
6140,50,Female,30861,Married,4,PhD,Unemployed,10.27841638,Rural,Basic,,0,331,3,07-07-2023 15:21,,No,Rarely,Apartment,2226
6141,35,Female,42578,Married,3,PhD,Self-Employed,33.82774249,Suburban,Premium,1,5,769,9,23-10-2021 15:21,Average,Yes,Weekly,House,2295
6142,40,Female,126094,Single,2,High School,Unemployed,21.3548755,Suburban,Basic,2,18,434,4,01-04-2024 15:21,,Yes,Weekly,House,596
6143,39,Male,28409,Divorced,,Master's,Employed,19.78168925,Suburban,Basic,0,7,638,8,17-02-2022 15:21,Poor,No,Weekly,Apartment,2140
6144,29,Male,40991,Married,,High School,,19.85947777,Urban,Premium,1,9,615,3,13-03-2023 15:21,Average,No,Daily,House,955
6145,51,Female,108801,Single,3,PhD,,52.67263844,Rural,Premium,,1,773,2,04-05-2021 15:21,Average,No,Weekly,House,872
6146,57,Male,14270,Single,3,Master's,Self-Employed,46.54738798,Suburban,Basic,,5,383,5,05-01-2024 15:21,Average,No,Rarely,House,743
6147,41,Female,10498,Married,4,High School,Unemployed,21.02484821,Urban,Basic,3,3,,8,06-09-2023 15:21,Average,No,Rarely,House,916
6148,63,Male,45612,Single,0,Master's,Unemployed,33.6464876,Urban,Premium,0,11,582,4,15-10-2022 15:21,Average,No,Rarely,Condo,921
6149,55,Male,117909,Divorced,3,Bachelor's,,46.39309824,Suburban,Premium,4,7,818,1,22-01-2024 15:21,Average,No,Monthly,House,39
6150,32,Male,126087,Married,3,Master's,Unemployed,12.62743645,Rural,Premium,1,13,304,8,06-10-2022 15:21,Poor,No,Monthly,Condo,1105
6151,47,Female,93978,Married,,PhD,,20.71112657,Urban,Premium,,0,722,5,14-07-2021 15:21,,No,Rarely,House,20
6152,31,Female,13881,Married,4,Master's,Self-Employed,6.444076235,Suburban,Comprehensive,2,7,798,5,01-05-2022 15:21,,Yes,Monthly,Condo,1499
6153,52,Female,1029,Divorced,,PhD,Self-Employed,6.845774299,Rural,Basic,3,2,767,9,16-08-2022 15:21,Poor,No,Daily,Condo,4767
6154,46,Female,20861,Single,0,PhD,Employed,17.98376601,Rural,Basic,,7,795,8,12-02-2021 15:21,Average,No,Monthly,Apartment,459
6155,18,Female,2890,Divorced,4,Bachelor's,Self-Employed,26.94868709,Urban,Basic,,10,,5,12-07-2023 15:21,Good,No,Rarely,Condo,49
6156,37,Male,67832,Married,2,PhD,Self-Employed,8.834609003,Urban,Comprehensive,1,7,446,9,05-10-2023 15:21,Poor,Yes,Weekly,Apartment,557
6157,48,Female,129990,Divorced,4,PhD,,45.22661519,Suburban,Basic,,8,522,8,20-03-2023 15:21,Good,Yes,Daily,House,362
6158,24,Male,40732,Divorced,2,Bachelor's,Unemployed,34.09310517,Suburban,Comprehensive,3,6,803,3,21-11-2023 15:21,,Yes,Weekly,House,387
6159,34,Male,11052,Married,2,Bachelor's,Employed,22.17457713,Urban,Premium,,1,816,4,09-01-2022 15:21,Poor,No,Weekly,Condo,1442
6160,25,Female,19281,,2,Master's,Self-Employed,42.72610642,Suburban,Comprehensive,1,7,672,1,13-09-2022 15:21,Good,No,Monthly,Condo,992
6161,57,Male,42739,Married,2,High School,,35.53546546,Suburban,Comprehensive,,2,564,7,01-11-2023 15:21,Average,Yes,Daily,House,882
6162,43,Male,24897,Married,2,Master's,Employed,29.87314636,Urban,Premium,,14,535,6,06-02-2022 15:21,Average,No,Rarely,House,628
6163,30,Male,45904,Single,0,Bachelor's,,,Urban,Premium,0,13,696,4,11-09-2020 15:21,Good,No,Weekly,House,1841
6164,62,Male,16696,Single,1,High School,Employed,22.32014806,Rural,Basic,,9,544,6,29-01-2024 15:21,Good,Yes,Daily,Apartment,206
6165,59,Male,2084,Divorced,1,Master's,,45.97748874,Suburban,Basic,0,2,483,7,20-05-2021 15:21,Poor,No,Weekly,Condo,745
6166,56,Female,889,Divorced,4,Bachelor's,Self-Employed,34.81679758,Rural,Comprehensive,4,14,478,4,30-01-2021 15:21,,Yes,Weekly,Condo,642
6167,62,Female,2435,Married,,High School,Unemployed,15.69983224,Suburban,Basic,,6,586,6,31-07-2021 15:21,Average,Yes,Rarely,Condo,2087
6168,32,Male,32448,Divorced,2,Master's,Unemployed,17.87967905,Suburban,Premium,1,18,436,7,11-09-2021 15:21,Average,Yes,Daily,Apartment,1627
6169,27,Female,55393,Divorced,0,Master's,Self-Employed,20.49273584,Suburban,Comprehensive,3,4,387,1,23-05-2021 15:21,Good,No,Monthly,Condo,933
6170,23,Female,391,Single,1,PhD,Self-Employed,18.74437594,Rural,Premium,,18,543,8,17-08-2023 15:21,Good,No,Weekly,House,233
6171,56,Male,43975,Divorced,1,High School,,14.82840056,Urban,Premium,,19,379,3,10-09-2023 15:21,Good,No,Weekly,Condo,1568
6172,58,Female,45266,Single,1,Bachelor's,Unemployed,16.93334016,Rural,Comprehensive,,19,316,8,29-01-2021 15:21,Good,No,Rarely,Apartment,699
6173,30,Male,17069,Divorced,3,PhD,Unemployed,7.879756023,Suburban,Premium,0,3,779,2,26-04-2020 15:21,Poor,No,Weekly,House,1099
6174,28,Male,860,Married,,Master's,,,Suburban,Premium,2,19,520,9,06-02-2021 15:21,Poor,Yes,Monthly,Condo,930
6175,38,Female,15485,Divorced,2,High School,Unemployed,5.93845998,Urban,Premium,0,4,,1,22-06-2020 15:21,Poor,Yes,Weekly,Condo,894
6176,29,Male,14084,Married,2,Bachelor's,Unemployed,35.47359166,Rural,Premium,,8,713,8,25-06-2023 15:21,Poor,No,Monthly,Apartment,456
6177,20,Female,12430,Single,2,PhD,Unemployed,7.569343456,Suburban,Basic,2,19,679,5,18-10-2022 15:21,Poor,Yes,Daily,Apartment,1657
6178,37,Female,,Divorced,2,High School,,50.73554085,Urban,Comprehensive,3,4,360,6,10-07-2020 15:21,Poor,Yes,Weekly,House,464
6179,33,Female,45808,Married,4,Master's,Self-Employed,38.61497908,Urban,Comprehensive,0,8,469,7,06-04-2023 15:21,Good,No,Weekly,Condo,829
6180,32,Male,,Divorced,3,High School,,27.93739931,Suburban,Comprehensive,0,12,383,3,09-10-2023 15:21,Average,No,Weekly,House,1499
6181,58,Female,139298,Married,2,Bachelor's,Self-Employed,7.722240211,Rural,Premium,1,16,728,8,29-07-2024 15:21,Poor,No,Daily,House,86
6182,56,Male,45,Divorced,1,High School,Unemployed,16.05250971,Rural,Comprehensive,1,6,713,8,14-07-2020 15:21,Poor,Yes,Weekly,Condo,551
6183,25,Male,73868,Married,3,Master's,Employed,34.99653965,Rural,Basic,,4,513,4,29-05-2024 15:21,Poor,No,Weekly,Condo,382
6184,52,Male,7093,Divorced,4,Bachelor's,,45.72274457,Suburban,Premium,3,2,687,1,08-05-2024 15:21,Poor,Yes,Monthly,Apartment,1674
6185,55,Male,7073,Single,0,Bachelor's,,26.89080687,Urban,Basic,,9,,4,25-11-2023 15:21,Poor,No,Monthly,House,922
6186,31,Male,30444,Single,3,Bachelor's,Self-Employed,16.06401495,Urban,Premium,,9,676,1,02-08-2022 15:21,Poor,No,Rarely,Condo,824
6187,36,Female,7062,Single,3,Bachelor's,Employed,48.16135068,Rural,Basic,1,0,476,5,16-01-2024 15:21,Average,No,Monthly,Apartment,1611
6188,38,Male,,Married,1,Bachelor's,,45.28152926,Urban,Comprehensive,0,9,576,7,22-09-2023 15:21,Good,No,Monthly,House,110
6189,29,Female,26987,Married,2,Master's,Employed,8.859119355,Suburban,Basic,0,15,,7,27-04-2021 15:21,Good,No,Monthly,House,394
6190,29,Male,35139,Single,0,High School,,10.13259876,Urban,Premium,1,1,551,4,28-12-2023 15:21,Average,No,Rarely,Apartment,813
6191,35,Male,7791,Single,3,PhD,Self-Employed,13.13590964,Suburban,Comprehensive,,1,591,2,03-04-2022 15:21,Average,Yes,Monthly,House,772
6192,50,Female,1706,Single,4,PhD,Self-Employed,36.96670301,Urban,Comprehensive,,6,578,9,09-05-2021 15:21,,Yes,Weekly,Condo,546
6193,18,Male,14081,Divorced,3,Master's,Employed,35.38505635,Urban,Basic,1,10,511,7,25-06-2024 15:21,,Yes,Weekly,Condo,1489
6194,63,Female,,Single,1,PhD,Employed,26.32876827,Rural,Comprehensive,0,15,434,9,16-03-2022 15:21,,No,Daily,House,483
6195,34,Female,22700,Single,1,Bachelor's,Self-Employed,39.22288694,Urban,Comprehensive,,18,,4,10-07-2023 15:21,Poor,Yes,Daily,Apartment,437
6196,56,Male,7237,Divorced,2,Master's,,16.25720449,Suburban,Comprehensive,,6,615,2,24-01-2020 15:21,Good,Yes,Daily,House,711
6197,25,Female,,Divorced,1,Bachelor's,,8.582890237,Urban,Premium,,4,398,3,04-10-2021 15:21,Average,Yes,Daily,Apartment,573
6198,58,Male,2571,Single,4,Bachelor's,Employed,13.61052093,Suburban,Basic,1,9,696,1,16-06-2020 15:21,Average,No,Weekly,House,3289
6199,60,Female,49848,Married,,Master's,,2.837678474,Suburban,Basic,,0,692,4,08-10-2021 15:21,Average,No,Daily,Condo,783
6200,56,Female,13285,Divorced,3,PhD,Unemployed,,Urban,Comprehensive,0,8,612,8,01-08-2021 15:21,Good,Yes,Monthly,Condo,1256
6201,53,Female,3849,Married,3,Bachelor's,Employed,15.24728096,Rural,Premium,,15,469,8,14-10-2021 15:21,Good,Yes,Rarely,House,558
6202,62,Male,44943,Divorced,3,High School,Self-Employed,42.851949,Suburban,Comprehensive,0,18,646,8,09-11-2019 15:21,Good,No,Monthly,House,2941
6203,46,Female,27132,Divorced,,Master's,Self-Employed,21.39146356,Suburban,Premium,,16,359,2,07-04-2023 15:21,Poor,No,Monthly,Apartment,1267
6204,21,Female,67613,Single,2,PhD,Employed,,Rural,Premium,1,5,638,1,12-09-2023 15:21,Good,Yes,Daily,House,394
6205,64,Female,9072,Divorced,,Master's,,12.73693658,Urban,Comprehensive,1,12,573,8,12-10-2020 15:21,Poor,No,Rarely,Apartment,612
6206,63,Female,23705,Single,1,High School,Employed,,Suburban,Premium,2,17,,4,02-01-2020 15:21,Poor,Yes,Daily,Apartment,2626
6207,20,Male,,Single,,PhD,Unemployed,21.00596318,Suburban,Premium,,5,331,5,09-12-2021 15:21,Average,Yes,Weekly,House,1196
6208,22,Male,9093,Married,4,PhD,Employed,26.8521535,Rural,Basic,,2,518,7,13-08-2022 15:21,Good,Yes,Monthly,Apartment,1324
6209,23,Female,69720,Divorced,3,High School,Self-Employed,29.72011974,Urban,Premium,3,13,685,2,30-03-2023 15:21,Poor,Yes,Monthly,Condo,36
6210,58,Male,28332,Single,1,High School,,17.84633769,Rural,Comprehensive,1,4,544,1,02-03-2024 15:21,Average,Yes,Daily,Condo,2001
6211,18,Female,2310,Single,0,PhD,Unemployed,18.77644038,Suburban,Comprehensive,1,1,713,4,01-05-2021 15:21,,No,Daily,Condo,4528
6212,42,Male,36210,Single,0,Bachelor's,Employed,34.31802395,Suburban,Comprehensive,3,8,,4,14-06-2024 15:21,Poor,No,Monthly,Condo,943
6213,40,Male,5892,Divorced,1,Bachelor's,Unemployed,27.56981502,Suburban,Basic,,9,571,3,19-01-2021 15:21,Poor,No,Weekly,Condo,668
6214,60,Male,32595,Divorced,,PhD,,47.65808306,Rural,Premium,0,18,844,9,13-09-2022 15:21,,No,Monthly,Condo,985
6215,62,Male,11995,Married,4,PhD,,25.95397075,Suburban,Basic,0,12,783,8,30-09-2021 15:21,Good,No,Weekly,Apartment,1634
6216,61,Male,4720,Divorced,3,High School,Employed,21.81649631,Rural,Comprehensive,2,7,561,7,12-05-2023 15:21,Average,No,Weekly,Condo,2271
6217,49,Male,4636,Divorced,3,High School,,29.32671808,Rural,Premium,,1,643,9,08-12-2021 15:21,Good,No,Monthly,Condo,2789
6218,23,Female,5732,Married,0,Master's,Unemployed,,Rural,Premium,2,16,724,2,03-11-2023 15:21,Poor,Yes,Weekly,House,2613
6219,42,Male,5948,Married,2,PhD,Unemployed,34.58503335,Rural,Comprehensive,0,0,590,3,26-12-2022 15:21,Poor,No,Rarely,Apartment,910
6220,26,Male,5512,Single,1,High School,Self-Employed,14.83498223,Rural,Premium,0,12,438,9,24-04-2021 15:21,Average,Yes,Rarely,Condo,1187
6221,45,Female,36299,Married,3,Bachelor's,Unemployed,20.66341661,Urban,Basic,1,13,598,2,05-08-2021 15:21,Average,No,Monthly,House,1311
6222,21,Female,91783,Divorced,4,Bachelor's,Employed,,Suburban,Premium,1,18,845,3,13-11-2022 15:21,Good,Yes,Rarely,Apartment,4927
6223,57,Male,13262,Divorced,1,PhD,Self-Employed,22.87225462,Urban,Premium,0,8,,9,19-02-2023 15:21,Poor,Yes,Daily,House,776
6224,18,Female,29350,Single,3,PhD,Self-Employed,25.91888889,Rural,Comprehensive,2,1,824,9,17-11-2022 15:21,Average,Yes,Daily,Condo,726
6225,24,Female,19282,Divorced,3,PhD,Self-Employed,14.53475238,Suburban,Premium,0,1,604,9,02-02-2024 15:21,Poor,Yes,Rarely,Apartment,1057
6226,29,Female,27442,Married,3,High School,Employed,9.811656799,Rural,Comprehensive,1,0,464,1,16-01-2020 15:21,Average,No,Monthly,House,1497
6227,63,Male,37259,Divorced,0,Master's,Employed,24.95919601,Rural,Comprehensive,,15,488,3,23-01-2020 15:21,Average,Yes,Rarely,House,1414
6228,38,Male,14058,Divorced,2,Master's,Self-Employed,24.58381261,Suburban,Comprehensive,1,0,837,6,04-12-2019 15:21,Poor,Yes,Daily,House,1887
6229,22,Female,1206,Single,2,Master's,Unemployed,40.82844157,Suburban,Premium,1,2,663,6,12-02-2022 15:21,Average,Yes,Weekly,Apartment,381
6230,62,Female,102995,Divorced,4,High School,Self-Employed,6.865259697,Urban,Premium,1,9,383,9,30-06-2022 15:21,Average,No,Daily,House,729
6231,55,Female,,Divorced,2,PhD,Employed,19.68092659,Suburban,Premium,2,2,685,9,13-11-2020 15:21,Good,No,Daily,Apartment,2373
6232,38,Male,84765,Single,1,Bachelor's,Self-Employed,45.160548,Rural,Premium,,15,770,6,09-06-2020 15:21,,No,Weekly,Apartment,22
6233,64,Male,1535,Single,2,Bachelor's,Self-Employed,4.662204126,Suburban,Comprehensive,3,3,485,5,27-04-2020 15:21,Good,No,Monthly,House,341
6234,55,Male,3891,Divorced,4,Master's,Unemployed,19.39761231,Rural,Premium,0,12,370,1,08-06-2024 15:21,Good,No,Monthly,House,2918
